n:125 mse_avg:0.32 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.12 psnr_y:52.70 psnr_u:54.29 psnr_v:53.97 
n:126 mse_avg:0.32 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.09 psnr_y:52.67 psnr_u:54.26 psnr_v:53.95 
n:127 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.26 psnr_avg:53.04 psnr_y:52.59 psnr_u:54.27 psnr_v:53.93 
n:128 mse_avg:0.32 mse_y:0.35 mse_u:0.24 mse_v:0.25 psnr_avg:53.14 psnr_y:52.68 psnr_u:54.37 psnr_v:54.07 
n:129 mse_avg:0.32 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.12 psnr_y:52.67 psnr_u:54.35 psnr_v:54.02 
n:130 mse_avg:0.32 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.11 psnr_y:52.67 psnr_u:54.32 psnr_v:54.00 
n:131 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.26 psnr_avg:53.05 psnr_y:52.60 psnr_u:54.29 psnr_v:53.98 
n:132 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.26 psnr_avg:53.03 psnr_y:52.57 psnr_u:54.26 psnr_v:53.97 
n:133 mse_avg:0.32 mse_y:0.36 mse_u:0.25 mse_v:0.26 psnr_avg:53.01 psnr_y:52.57 psnr_u:54.22 psnr_v:53.93 
n:134 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.26 psnr_avg:53.03 psnr_y:52.55 psnr_u:54.32 psnr_v:54.02 
n:135 mse_avg:0.31 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.16 psnr_y:52.72 psnr_u:54.38 psnr_v:54.03 
n:136 mse_avg:0.31 mse_y:0.34 mse_u:0.24 mse_v:0.26 psnr_avg:53.18 psnr_y:52.77 psnr_u:54.33 psnr_v:54.01 
n:137 mse_avg:0.31 mse_y:0.34 mse_u:0.24 mse_v:0.26 psnr_avg:53.17 psnr_y:52.75 psnr_u:54.30 psnr_v:54.00 
n:138 mse_avg:0.31 mse_y:0.34 mse_u:0.24 mse_v:0.26 psnr_avg:53.17 psnr_y:52.76 psnr_u:54.29 psnr_v:54.00 
n:139 mse_avg:0.31 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.15 psnr_y:52.74 psnr_u:54.26 psnr_v:53.97 
n:140 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.26 psnr_avg:53.01 psnr_y:52.56 psnr_u:54.26 psnr_v:53.91 
n:141 mse_avg:0.32 mse_y:0.35 mse_u:0.24 mse_v:0.26 psnr_avg:53.12 psnr_y:52.68 psnr_u:54.33 psnr_v:54.03 
